time,client_id,temperature,humidity
2019-07-21 10:06:31,node00,29.80,90.00
2019-07-21 10:08:33,node00,-14.60,170.00
2019-07-21 10:09:33,node00,29.80,90.00
2019-07-21 10:11:34,node00,-14.60,170.00
2019-07-21 10:12:34,node00,29.80,85.00
2019-07-21 10:14:51,node00,15.00,184.80
2019-07-21 10:15:51,node00,30.00,89.00
2019-07-21 10:18:13,node00,15.00,184.80
2019-07-21 10:19:14,node00,30.00,89.00
2019-07-21 10:21:24,node00,15.00,184.80
2019-07-21 10:22:24,node00,30.00,89.00
2019-07-21 10:24:25,node00,15.00,181.80
2019-07-21 10:25:25,node00,30.00,83.00
2019-07-21 10:27:49,node00,15.00,184.80
2019-07-21 10:28:50,node00,30.00,89.00
2019-07-21 10:31:23,node00,15.00,184.80
2019-07-21 10:32:23,node00,30.00,89.00
2019-07-21 10:34:45,node00,15.00,173.00
2019-07-21 10:35:46,node00,30.10,89.00
2019-07-21 10:37:50,node00,15.00,184.80
2019-07-21 10:38:50,node00,30.00,90.00
2019-07-21 10:40:55,node00,-14.60,173.00
2019-07-21 10:41:55,node00,29.80,90.00
2019-07-21 10:44:11,node00,-14.60,173.00
2019-07-21 10:45:12,node00,29.80,90.00
2019-07-21 10:47:24,node00,-14.60,173.00
2019-07-21 10:48:24,node00,29.80,90.00
2019-07-21 10:50:29,node00,-14.60,173.00
2019-07-21 10:51:29,node00,29.80,91.00
2019-07-21 10:54:26,node00,-14.60,173.00
2019-07-21 10:55:26,node00,29.90,90.00
2019-07-21 10:57:29,node00,-14.70,171.00
2019-07-21 10:58:29,node00,29.60,92.00
2019-07-21 11:01:33,node00,-14.70,174.00
2019-07-21 11:02:34,node00,29.60,93.00
2019-07-21 11:06:13,node00,-14.70,174.00
2019-07-21 11:07:13,node00,29.60,92.00
2019-07-21 11:09:40,node00,-14.70,174.00
2019-07-21 11:10:40,node00,29.60,93.00
2019-07-21 11:12:41,node00,-14.80,171.00
2019-07-21 11:13:41,node00,29.40,87.00
2019-07-21 11:15:44,node00,-14.80,171.00
2019-07-21 11:16:44,node00,29.50,92.00
2019-07-21 11:18:44,node00,-14.70,171.00
2019-07-21 11:19:44,node00,29.60,86.00
2019-07-21 11:23:24,node00,-14.60,173.00
2019-07-21 11:24:24,node00,29.90,90.00
2019-07-21 11:27:03,node00,15.00,185.80
2019-07-21 11:28:03,node00,29.90,91.00
2019-07-21 11:30:04,node00,-14.60,171.00
2019-07-21 11:31:04,node00,29.70,86.00
2019-07-21 11:33:12,node00,-14.70,174.00
2019-07-21 11:34:13,node00,29.60,92.00
2019-07-21 11:37:50,node00,-14.60,173.00
2019-07-21 11:38:50,node00,29.90,90.00
2019-07-21 11:40:51,node00,-14.60,171.00
2019-07-21 11:41:51,node00,29.80,85.00
2019-07-21 11:43:59,node00,-14.60,173.00
2019-07-21 11:45:00,node00,29.80,90.00
2019-07-21 11:47:04,node00,-14.60,173.00
2019-07-21 11:48:04,node00,29.80,90.00
2019-07-21 11:50:21,node00,-14.60,173.00
2019-07-21 11:51:21,node00,29.90,90.00
2019-07-21 11:53:21,node00,-14.60,170.00
2019-07-21 11:54:21,node00,29.90,84.00
2019-07-21 11:57:08,node00,15.00,184.80
2019-07-21 11:58:09,node00,30.00,90.00
2019-07-21 12:00:47,node00,15.00,173.00
2019-07-21 12:01:48,node00,30.00,90.00
2019-07-21 12:04:00,node00,-14.60,173.00
2019-07-21 12:05:00,node00,29.90,90.00
2019-07-21 12:07:37,node00,15.00,184.80
2019-07-21 12:08:37,node00,30.00,90.00
2019-07-21 12:11:12,node00,15.00,184.80
2019-07-21 12:12:12,node00,29.90,90.00
2019-07-21 12:14:17,node00,-14.60,173.00
2019-07-21 12:15:17,node00,29.90,90.00
2019-07-21 12:17:58,node00,15.00,173.00
2019-07-21 12:18:58,node00,30.00,90.00
2019-07-21 12:21:53,node00,15.00,173.00
2019-07-21 12:22:53,node00,30.10,90.00
2019-07-21 12:26:39,node00,15.00,173.00
2019-07-21 12:27:39,node00,29.90,84.00
2019-07-21 12:30:04,node00,15.00,184.80
2019-07-21 12:31:04,node00,30.10,90.00
2019-07-21 12:33:24,node00,15.00,184.80
2019-07-21 12:34:25,node00,30.00,89.00
2019-07-21 12:36:41,node00,15.00,173.00
2019-07-21 12:37:41,node00,30.00,90.00
2019-07-21 12:40:06,node00,15.00,173.00
2019-07-21 12:41:06,node00,30.10,90.00
2019-07-21 12:43:11,node00,15.00,184.80
2019-07-21 12:44:11,node00,29.90,89.00
2019-07-21 12:46:19,node00,15.00,185.80
2019-07-21 12:47:20,node00,30.00,91.00
2019-07-21 12:49:20,node00,15.00,182.80
2019-07-21 12:50:20,node00,30.10,85.00
2019-07-21 12:52:21,node00,15.00,171.00
2019-07-21 12:53:21,node00,30.10,86.00
2019-07-21 12:55:25,node00,15.00,173.00
2019-07-21 12:56:26,node00,30.10,90.00
2019-07-21 12:58:28,node00,15.10,182.80
2019-07-21 12:59:28,node00,30.20,90.00
2019-07-21 13:02:15,node00,15.20,184.80
2019-07-21 13:03:15,node00,30.30,89.00
2019-07-21 13:05:16,node00,15.10,181.80
2019-07-21 13:06:16,node00,30.10,83.00
2019-07-21 13:08:16,node00,15.10,181.80
2019-07-21 13:09:16,node00,30.20,83.00
2019-07-21 13:11:21,node00,15.00,172.00
2019-07-21 13:12:21,node00,30.30,88.00
2019-07-21 13:14:22,node00,15.10,170.00
2019-07-21 13:15:22,node00,30.30,84.00
2019-07-21 13:17:26,node00,15.20,184.80
2019-07-21 13:18:26,node00,30.30,89.00
2019-07-21 13:20:27,node00,15.10,170.00
2019-07-21 13:21:27,node00,30.40,84.00
2019-07-21 13:23:27,node00,15.10,170.00
2019-07-21 13:24:27,node00,30.30,84.00
2019-07-21 13:26:28,node00,15.10,170.00
2019-07-21 13:27:28,node00,30.40,84.00
2019-07-21 13:29:28,node00,15.20,182.80
2019-07-21 13:30:29,node00,30.30,85.00
2019-07-21 13:32:29,node00,15.20,182.80
2019-07-21 13:33:29,node00,30.50,85.00
2019-07-21 13:35:29,node00,15.10,170.00
2019-07-21 13:36:30,node00,30.40,84.00
2019-07-21 13:38:34,node00,15.20,184.80
2019-07-21 13:39:34,node00,30.50,89.00
2019-07-21 13:41:37,node00,15.20,170.00
2019-07-21 13:42:37,node00,30.60,88.00
2019-07-21 13:44:37,node00,15.20,170.00
2019-07-21 13:45:38,node00,30.50,84.00
2019-07-21 13:47:48,node00,15.30,172.00
2019-07-21 13:48:48,node00,30.60,88.00
2019-07-21 13:51:01,node00,15.30,172.00
2019-07-21 13:52:01,node00,30.60,88.00
2019-07-21 13:54:01,node00,15.30,181.80
2019-07-21 13:55:02,node00,30.60,84.00
2019-07-21 13:57:02,node00,15.30,181.80
2019-07-21 13:58:02,node00,30.60,84.00
2019-07-21 14:00:08,node00,15.30,184.80
2019-07-21 14:01:08,node00,30.60,89.00
2019-07-21 14:03:10,node00,15.30,182.80
2019-07-21 14:04:11,node00,30.60,89.00
2019-07-21 14:06:11,node00,15.20,171.00
2019-07-21 14:07:11,node00,30.40,87.00
2019-07-21 14:09:12,node00,15.10,181.80
2019-07-21 14:10:12,node00,29.90,80.00
2019-07-21 14:13:14,node00,-14.90,164.00
2019-07-21 14:14:15,node00,29.20,79.00
2019-07-21 14:16:17,node00,14.40,161.00
2019-07-21 14:17:17,node00,29.00,74.00
2019-07-21 14:19:20,node00,14.40,160.00
2019-07-21 14:20:20,node00,28.90,71.00
2019-07-21 14:22:26,node00,14.40,174.80
2019-07-21 14:23:27,node00,28.90,70.00
2019-07-21 14:25:27,node00,14.40,170.80
2019-07-21 14:26:27,node00,28.80,60.00
2019-07-21 14:28:28,node00,14.40,169.80
2019-07-21 14:29:28,node00,28.70,59.00
2019-07-21 14:31:30,node00,14.30,169.80
2019-07-21 14:32:30,node00,28.70,66.00
2019-07-21 14:34:33,node00,14.30,169.80
2019-07-21 14:35:33,node00,28.60,66.00
2019-07-21 14:37:50,node00,14.30,161.00
2019-07-21 14:38:50,node00,28.70,66.00
2019-07-21 14:40:54,node00,14.20,161.00
2019-07-21 14:41:54,node00,28.60,67.00
2019-07-21 14:43:55,node00,14.20,157.00
2019-07-21 14:44:55,node00,28.60,59.00
2019-07-21 14:46:57,node00,14.20,158.00
2019-07-21 14:47:58,node00,28.60,68.00
2019-07-21 14:49:58,node00,14.20,158.00
2019-07-21 14:50:58,node00,28.50,60.00
2019-07-21 14:52:58,node00,14.20,158.00
2019-07-21 14:53:59,node00,28.50,62.00
2019-07-21 14:56:01,node00,14.40,161.00
2019-07-21 14:57:01,node00,28.80,73.00
2019-07-21 14:59:02,node00,14.40,172.80
2019-07-21 15:00:02,node00,28.60,65.00
2019-07-21 15:02:06,node00,14.40,176.80
2019-07-21 15:03:06,node00,28.80,73.00
2019-07-21 15:05:07,node00,14.40,161.00
2019-07-21 15:06:07,node00,28.90,66.00
2019-07-21 15:08:13,node00,14.30,165.00
2019-07-21 15:09:13,node00,28.70,74.00
2019-07-21 15:12:14,node00,14.40,173.80
2019-07-21 15:13:14,node00,28.80,66.00
2019-07-21 15:18:53,node00,-14.80,167.00
2019-07-21 15:19:53,node00,29.50,78.00
2019-07-21 15:21:53,node00,-14.80,165.00
2019-07-21 15:22:54,node00,29.50,75.00
2019-07-21 15:24:54,node00,-14.70,166.00
2019-07-21 15:25:54,node00,29.40,77.00
2019-07-21 15:27:55,node00,-14.70,167.00
2019-07-21 15:28:55,node00,29.60,78.00
2019-07-21 15:37:36,node00,-14.60,171.00
2019-07-21 15:38:37,node00,29.90,86.00
2019-07-21 15:41:40,node00,-14.60,171.00
2019-07-21 15:42:40,node00,29.90,87.00
2019-07-21 15:44:43,node00,-14.60,169.00
2019-07-21 15:45:43,node00,29.70,87.00
2019-07-21 15:47:43,node00,-14.60,169.00
2019-07-21 15:48:44,node00,29.80,82.00
2019-07-21 15:50:44,node00,-14.60,169.00
2019-07-21 15:51:44,node00,29.80,82.00
2019-07-21 15:54:59,node00,15.00,183.80
2019-07-21 15:56:00,node00,30.10,88.00
2019-07-21 15:58:43,node00,15.00,172.00
2019-07-21 15:59:43,node00,30.10,88.00
2019-07-21 16:01:43,node00,15.00,181.80
2019-07-21 16:02:43,node00,29.90,83.00
2019-07-21 16:04:52,node00,15.00,184.80
2019-07-21 16:05:52,node00,30.00,89.00
2019-07-21 16:07:57,node00,15.00,184.80
2019-07-21 16:08:57,node00,30.00,89.00
2019-07-21 16:10:57,node00,15.00,181.80
2019-07-21 16:11:57,node00,30.00,84.00
2019-07-21 16:14:01,node00,15.00,184.80
2019-07-21 16:15:02,node00,30.00,89.00
2019-07-21 16:17:02,node00,15.00,170.00
2019-07-21 16:18:02,node00,30.10,84.00
2019-07-21 16:20:03,node00,15.00,170.00
2019-07-21 16:21:03,node00,30.10,84.00
2019-07-21 16:23:04,node00,15.00,170.00
2019-07-21 16:24:04,node00,30.10,85.00
2019-07-21 16:26:08,node00,15.00,173.00
2019-07-21 16:27:08,node00,30.10,90.00
2019-07-21 16:29:13,node00,15.00,173.00
2019-07-21 16:30:13,node00,30.10,90.00
2019-07-21 16:32:13,node00,15.10,182.80
2019-07-21 16:33:14,node00,30.20,85.00
2019-07-21 16:35:20,node00,15.10,173.00
2019-07-21 16:36:20,node00,30.30,90.00
2019-07-21 16:38:25,node00,15.10,173.00
2019-07-21 16:39:25,node00,30.30,90.00
2019-07-21 16:41:25,node00,15.10,171.00
2019-07-21 16:42:25,node00,30.30,86.00
2019-07-21 16:44:26,node00,15.10,171.00
2019-07-21 16:45:26,node00,30.30,86.00
2019-07-21 16:47:26,node00,15.10,171.00
2019-07-21 16:48:27,node00,30.30,86.00
2019-07-21 16:50:27,node00,15.10,171.00
2019-07-21 16:51:27,node00,30.30,86.00
2019-07-21 16:53:31,node00,15.10,173.00
2019-07-21 16:54:32,node00,30.30,90.00
2019-07-21 16:56:46,node00,15.20,173.00
2019-07-21 16:57:46,node00,30.50,90.00
2019-07-21 16:59:49,node00,15.20,182.80
2019-07-21 17:00:49,node00,30.40,90.00
2019-07-21 17:02:58,node00,15.20,173.00
2019-07-21 17:03:58,node00,30.60,90.00
2019-07-21 17:06:04,node00,15.20,173.00
2019-07-21 17:07:04,node00,30.50,90.00
2019-07-21 17:09:05,node00,15.20,182.80
2019-07-21 17:10:05,node00,30.40,85.00
2019-07-21 17:12:05,node00,15.20,182.80
2019-07-21 17:13:05,node00,30.40,85.00
2019-07-21 17:15:08,node00,15.20,182.80
2019-07-21 17:16:08,node00,30.50,89.00
2019-07-21 17:18:08,node00,15.20,182.80
2019-07-21 17:19:08,node00,30.60,85.00
2019-07-21 17:21:09,node00,15.30,182.80
2019-07-21 17:22:09,node00,30.50,84.00
2019-07-21 17:24:17,node00,15.30,184.80
2019-07-21 17:25:18,node00,30.60,89.00
2019-07-21 17:27:28,node00,15.30,184.80
2019-07-21 17:28:28,node00,30.60,90.00
2019-07-21 17:30:29,node00,15.30,182.80
2019-07-21 17:31:29,node00,30.60,85.00
2019-07-25 09:58:41,node00,32.60,76.00
2019-07-25 10:00:42,node00,35.30,69.00
2019-07-25 10:01:42,node00,38.10,59.00
2019-07-25 10:06:43,node00,38.91,53.44
2019-07-25 10:07:43,node00,35.80,60.00
2019-07-25 10:08:44,node00,33.60,69.00
2019-07-25 10:09:44,node00,32.60,73.00
2019-07-25 10:14:45,node00,31.74,76.31
2019-07-25 10:19:47,node00,31.60,76.44
2019-07-25 10:28:19,node00,31.61,76.00
2019-07-25 10:33:20,node00,31.64,77.00
2019-07-25 10:44:19,node00,31.76,76.50
2019-07-25 10:51:32,node00,16.00,179.80
2019-07-25 10:52:33,node00,31.90,79.00
2019-07-25 11:45:16,node00,32.10,76.00
2019-07-25 11:45:25,node00,32.01,76.94
2019-07-25 11:45:34,node00,32.11,77.00
2019-07-25 11:45:43,node00,31.91,77.00
2019-07-25 11:45:52,node00,31.90,77.00
2019-07-25 11:46:01,node00,31.82,77.00
2019-07-25 11:46:10,node00,31.81,77.00
2019-07-25 11:46:19,node00,31.71,77.00
2019-07-25 11:46:28,node00,31.80,77.12
2019-07-25 11:46:37,node00,31.80,77.19
2019-07-25 11:46:46,node00,31.84,78.00
2019-07-25 11:46:55,node00,31.80,78.00
2019-07-25 11:47:04,node00,31.80,78.00
2019-07-25 11:47:14,node00,31.80,78.00
2019-07-25 11:47:23,node00,31.95,78.00
2019-07-25 11:47:32,node00,31.91,78.00
2019-07-25 11:49:05,node00,32.40,76.00
2019-07-25 11:52:55,node00,32.00,77.00
2019-07-25 11:55:39,node00,32.80,95.00
2019-07-25 12:08:42,node00,32.20,89.00
2019-07-25 12:13:14,node00,32.24,88.62
2019-07-25 12:17:46,node00,31.86,89.87
2019-07-25 12:41:20,node00,31.30,90.00
2019-07-25 12:46:14,node00,32.80,86.00
2019-07-25 12:48:10,node00,32.80,86.00
2019-07-25 12:49:27,node00,32.80,86.00
2019-07-25 12:51:18,node00,33.00,86.00
2019-07-25 12:56:27,node00,33.30,85.00
2019-07-25 12:18:11,node00,32.70,87.00
2019-07-25 12:22:43,node00,32.24,89.87
2019-07-25 12:27:15,node00,31.61,86.56
2019-07-25 12:31:47,node00,30.08,79.56
2019-07-25 12:36:19,node00,29.81,75.44
2019-07-25 12:40:51,node00,29.41,71.44
2019-07-25 12:45:23,node00,28.54,70.69
2019-07-25 12:49:55,node00,30.75,66.12
2019-07-25 12:50:49,node00,32.10,63.00
2019-07-25 12:55:21,node00,33.57,61.19
2019-07-25 12:59:53,node00,33.76,67.00
2019-07-25 13:04:25,node00,32.73,74.31
2019-07-25 13:08:57,node00,32.68,76.69
2019-07-25 13:13:29,node00,32.68,78.50
2019-07-25 13:18:01,node00,32.73,79.50
2019-07-25 13:22:33,node00,32.61,81.94
2019-07-25 13:27:05,node00,32.55,83.44
2019-07-25 13:31:37,node00,32.36,85.38
2019-07-25 13:36:09,node00,32.09,86.87
2019-07-25 13:40:41,node00,32.07,87.25
2019-07-25 13:45:13,node00,32.10,88.00
2019-07-25 13:49:45,node00,31.92,91.06
2019-07-25 13:54:17,node00,31.01,83.81
2019-07-25 13:58:49,node00,33.38,76.56
2019-07-25 14:03:21,node00,34.54,72.56
2019-07-25 14:07:53,node00,34.94,72.94
2019-07-25 14:12:26,node00,35.05,73.94
2019-07-25 14:16:57,node00,35.10,74.50
2019-07-25 14:21:30,node00,35.10,75.00
2019-07-25 14:26:02,node00,35.10,75.00
2019-07-25 14:30:34,node00,35.10,76.00
2019-07-25 14:35:06,node00,35.10,76.00
2019-07-25 14:39:38,node00,35.10,76.00
2019-07-25 14:44:10,node00,35.05,76.00
2019-07-25 14:48:42,node00,35.07,76.50
2019-07-25 14:53:14,node00,35.10,77.00
2019-07-25 14:57:46,node00,35.13,77.00
2019-07-25 15:02:18,node00,35.10,77.00
2019-07-25 15:06:50,node00,35.10,76.06
2019-07-25 15:11:22,node00,35.22,75.25
2019-07-25 15:15:54,node00,35.10,76.00
2019-07-25 15:20:26,node00,35.16,75.56
2019-07-25 15:24:58,node00,35.10,76.00
2019-07-25 15:29:30,node00,35.07,76.00
2019-07-25 15:34:03,node00,35.10,76.00
2019-07-25 15:38:35,node00,35.10,76.00
2019-07-25 15:43:07,node00,35.10,76.00
2019-07-25 15:47:39,node00,35.10,76.50
2019-07-25 15:52:11,node00,35.09,76.00
2019-07-25 15:56:43,node00,35.11,76.00
2019-07-25 16:01:15,node00,35.13,76.00
2019-07-25 16:05:47,node00,35.10,76.00
2019-07-25 16:10:19,node00,35.18,76.00
2019-07-25 16:14:51,node00,35.10,76.00
2019-07-25 16:19:23,node00,35.02,76.00
2019-07-25 16:23:55,node00,35.18,74.62
2019-07-25 16:28:27,node00,35.27,75.00
2019-07-25 16:32:59,node00,35.29,74.00
2019-07-25 16:37:31,node00,35.39,73.00
2019-07-25 16:42:03,node00,35.33,72.06
2019-07-25 16:46:35,node00,34.94,74.25
2019-07-25 16:51:07,node00,34.57,76.12
2019-07-25 16:55:39,node00,34.93,74.12
2019-07-25 22:49:19,node00,25.30,83.00
2019-07-25 22:53:51,node00,27.06,74.62
2019-07-25 22:58:23,node00,28.17,72.56
2019-07-25 23:02:55,node00,28.62,69.62
2019-07-25 23:07:27,node00,28.73,67.62
2019-07-25 23:11:59,node00,28.24,68.94
2019-07-25 23:16:31,node00,28.36,68.25
2019-07-25 23:21:03,node00,28.46,68.00
2019-07-25 23:25:35,node00,28.48,68.25
2019-07-25 23:30:07,node00,28.41,68.00
2019-07-25 23:34:39,node00,28.26,68.87
2019-07-26 12:37:34,node00,30.50,93.00
2019-07-26 12:42:06,node00,32.97,84.94
2019-07-26 12:46:38,node00,32.68,84.94
2019-07-26 12:51:10,node00,32.60,85.00
2019-07-26 12:55:42,node00,32.54,84.13
2019-07-26 13:00:16,node00,32.51,84.00
2019-07-26 13:04:46,node00,32.47,84.06
2019-07-26 13:09:18,node00,32.52,84.06
2019-07-26 13:13:50,node00,32.64,84.13
2019-07-26 13:18:22,node00,34.53,78.50
2019-07-26 13:22:54,node00,35.67,73.69
2019-07-26 13:27:26,node00,36.07,72.50
2019-07-26 13:31:58,node00,36.13,72.75
2019-07-26 13:36:30,node00,36.35,73.44
2019-07-26 13:41:02,node00,36.41,73.00
2019-07-26 13:45:34,node00,36.22,73.00
2019-07-26 13:50:06,node00,36.18,75.25
2019-07-26 13:54:38,node00,35.82,76.50
2019-07-26 13:59:09,node00,35.58,76.56
2019-07-26 14:03:42,node00,35.99,75.94
2019-07-26 14:07:19,node00,34.40,81.00
2019-07-26 14:08:14,node00,32.90,87.00
2019-07-26 14:12:46,node00,31.47,93.50
2019-07-26 14:17:18,node00,31.50,94.94
2019-07-26 14:21:50,node00,31.50,95.00
2019-07-26 14:26:22,node00,31.33,95.00
2019-07-26 14:30:54,node00,31.30,95.00
2019-07-26 14:35:26,node00,31.39,95.00
2019-07-26 14:39:58,node00,31.40,95.00
2019-07-26 14:44:30,node00,31.40,95.00
2019-07-26 14:49:02,node00,31.49,95.00
2019-07-26 14:53:34,node00,31.40,95.00
2019-07-26 14:58:06,node00,31.40,95.00
2019-07-26 15:02:38,node00,31.75,94.25
2019-07-26 15:07:10,node00,32.14,92.25
2019-07-26 15:11:43,node00,33.92,85.81
2019-07-26 15:16:15,node00,35.01,79.81
2019-07-26 15:19:52,node00,34.60,81.00
2019-07-26 15:24:24,node00,34.06,83.37
2019-07-26 15:28:56,node00,34.99,79.31
2019-07-26 15:33:28,node00,35.33,78.00
2019-07-26 15:38:00,node00,35.63,77.06
2019-07-26 15:42:32,node00,35.55,77.00
2019-07-26 15:47:04,node00,35.61,77.00
2019-07-26 15:51:36,node00,35.52,77.00
2019-07-26 15:56:09,node00,35.35,77.00
2019-07-26 16:00:40,node00,35.33,77.00
2019-07-26 16:05:12,node00,35.41,76.94
2019-07-26 16:09:45,node00,35.38,77.00
2019-07-26 16:14:17,node00,35.22,77.00
2019-07-26 16:18:49,node00,35.19,77.00
2019-07-26 16:23:21,node00,35.10,77.69
2019-07-26 16:27:53,node00,35.10,78.00
2019-07-26 16:32:25,node00,35.10,78.00
2019-07-26 16:36:57,node00,35.05,77.50
2019-07-26 16:41:29,node00,35.50,75.19
2019-07-26 16:46:01,node00,35.45,75.37
2019-07-26 16:50:33,node00,35.37,75.50
2019-07-26 16:55:05,node00,35.47,75.25
2019-07-26 16:59:37,node00,35.34,75.94
2019-07-26 17:04:09,node00,34.38,79.81
2019-07-26 17:08:42,node00,33.59,83.44
2019-07-26 17:13:13,node00,32.22,89.44
2019-07-26 17:18:19,node00,31.71,92.81
2019-07-26 17:22:51,node00,32.37,89.94
2019-07-26 17:27:23,node00,31.86,92.19
2019-07-26 17:31:55,node00,30.41,95.00
2019-07-26 17:36:27,node00,30.30,95.00
2019-07-26 17:40:59,node00,30.24,95.00
2019-07-26 17:45:32,node00,30.29,95.00
2019-07-26 17:50:04,node00,30.25,95.00
2019-07-26 17:54:36,node00,30.11,95.00
2019-07-26 17:59:08,node00,30.05,95.00
2019-07-26 18:03:40,node00,30.19,95.00
2019-07-26 18:08:12,node00,31.66,95.00
2019-07-26 18:12:44,node00,32.09,94.50
2019-07-26 18:17:17,node00,32.13,93.50
2019-07-26 18:21:49,node00,32.12,93.00
2019-07-26 18:26:20,node00,32.11,93.00
2019-07-26 18:30:52,node00,32.11,93.00
2019-07-26 18:35:25,node00,32.22,92.00
2019-07-26 18:39:57,node00,32.19,92.00
2019-07-26 18:44:29,node00,32.24,92.00
2019-07-26 18:49:01,node00,32.25,92.00
2019-07-26 18:53:33,node00,32.29,92.00
2019-07-26 18:58:05,node00,32.52,90.56
2019-07-26 19:02:37,node00,32.60,90.06
2019-07-26 19:07:09,node00,32.32,90.38
2019-07-26 19:11:41,node00,31.26,94.69
2019-07-26 19:16:15,node00,31.17,95.00
2019-07-26 19:20:47,node00,30.33,95.00
2019-07-26 19:25:19,node00,31.34,94.13
2019-07-26 19:29:52,node00,31.09,95.00
2019-07-26 19:34:23,node00,31.09,95.00
2019-07-26 19:38:55,node00,30.24,95.00
2019-07-26 19:43:28,node00,30.04,95.00
2019-07-26 19:47:59,node00,30.02,95.00
2019-07-26 19:52:31,node00,29.99,95.00
2019-07-26 19:57:03,node00,29.91,95.00
2019-07-26 20:01:35,node00,29.90,95.00
2019-07-26 20:06:07,node00,29.90,95.00
2019-07-26 20:10:39,node00,30.02,95.00
2019-07-26 20:15:11,node00,29.90,95.00
2019-07-26 20:19:43,node00,30.05,95.00
2019-07-26 20:24:15,node00,29.91,95.00
2019-07-26 20:29:21,node00,29.87,95.00
2019-07-26 20:33:53,node00,29.90,95.00
2019-07-26 20:38:25,node00,29.90,95.00
2019-07-26 20:42:57,node00,29.90,95.00
2019-07-26 20:47:29,node00,29.99,95.00
2019-07-26 20:52:01,node00,29.98,95.00
2019-07-26 20:56:33,node00,29.92,95.00
2019-07-26 21:01:05,node00,29.82,95.00
2019-07-26 21:05:37,node00,29.84,95.00
2019-07-26 21:10:09,node00,29.85,95.00
2019-07-26 21:12:29,node00,30.00,95.00
2019-07-26 21:17:36,node00,29.82,95.00
2019-07-26 21:22:08,node00,29.84,95.00
2019-07-26 21:26:40,node00,29.89,95.00
2019-07-26 21:31:13,node00,29.87,95.00
2019-07-26 21:35:45,node00,29.81,95.00
2019-07-26 21:40:17,node00,29.89,95.00
2019-07-26 21:43:06,node00,29.90,95.00
2019-07-26 21:47:38,node00,29.90,95.00
2019-07-26 21:52:10,node00,29.90,95.00
2019-07-26 21:56:42,node00,29.90,95.00
2019-07-26 22:01:13,node00,29.75,95.00
2019-07-26 22:05:45,node00,29.92,95.00
2019-07-26 22:10:17,node00,29.96,95.00
2019-07-26 22:14:49,node00,29.99,95.00
2019-07-26 22:19:21,node00,30.08,95.00
2019-07-26 22:23:53,node00,30.09,95.00
2019-07-26 22:28:30,node00,30.05,95.00
2019-07-26 22:33:02,node00,29.32,87.94
2019-07-26 22:37:34,node00,28.26,76.25
2019-07-26 22:42:06,node00,27.36,72.25
2019-07-26 22:46:38,node00,26.96,70.50
2019-07-26 22:51:10,node00,26.77,70.75
2019-07-26 22:55:42,node00,26.83,71.06
2019-07-26 23:00:14,node00,26.86,70.37
2019-07-26 23:04:46,node00,26.75,71.00
2019-07-26 23:09:18,node00,26.51,71.00
2019-07-26 23:13:49,node00,27.04,79.37
2019-07-26 23:18:21,node00,28.10,87.69
2019-07-26 23:22:53,node00,28.41,90.56
2019-07-26 23:27:25,node00,27.47,81.19
2019-07-26 23:31:58,node00,27.12,78.56
2019-07-26 23:36:29,node00,27.10,78.00
2019-07-26 23:41:02,node00,27.10,78.56
2019-07-26 23:45:34,node00,27.10,78.00
2019-07-26 23:50:05,node00,27.05,77.06
2019-07-26 23:54:38,node00,26.93,78.00
2019-07-26 23:59:10,node00,27.00,78.87
2019-07-27 00:03:42,node00,26.89,79.00
2019-07-27 00:08:14,node00,26.90,79.00
2019-07-27 00:12:46,node00,26.91,79.31
2019-07-27 00:17:18,node00,26.97,79.00
2019-07-27 00:21:50,node00,27.16,79.00
2019-07-27 00:26:22,node00,27.27,79.00
2019-07-27 00:30:54,node00,27.31,79.00
2019-07-27 00:35:26,node00,27.30,79.00
2019-07-27 00:39:58,node00,27.35,79.00
2019-07-27 00:44:30,node00,27.27,79.00
2019-07-27 00:49:02,node00,27.39,79.00
2019-07-27 00:53:34,node00,27.40,78.56
2019-07-27 00:58:06,node00,27.31,78.94
2019-07-27 01:02:38,node00,27.34,79.75
2019-07-27 01:07:10,node00,27.21,80.00
2019-07-27 01:11:42,node00,27.19,80.00
2019-07-27 01:16:14,node00,27.23,80.00
2019-07-27 01:20:46,node00,27.21,80.75
2019-07-27 01:25:18,node00,27.21,80.06
2019-07-27 01:29:50,node00,27.23,80.62
2019-07-27 01:34:22,node00,27.16,80.44
2019-07-27 01:38:54,node00,27.12,81.00
2019-07-27 01:43:26,node00,27.11,81.00
2019-07-27 01:47:58,node00,27.00,81.00
2019-07-27 01:52:30,node00,27.15,81.00
2019-07-27 01:57:02,node00,27.10,81.00
2019-07-27 02:01:34,node00,27.10,82.00
2019-07-27 02:06:06,node00,27.10,81.50
2019-07-27 02:10:38,node00,27.11,81.87
2019-07-27 02:15:10,node00,27.10,82.00
2019-07-27 02:19:42,node00,27.08,82.88
2019-07-27 02:24:14,node00,27.10,82.00
2019-07-27 02:28:46,node00,27.03,81.75
2019-07-27 02:33:18,node00,27.09,82.75
2019-07-27 02:37:50,node00,27.20,82.56
2019-07-27 02:42:22,node00,27.16,83.00
2019-07-27 02:46:54,node00,27.19,82.25
2019-07-27 02:51:26,node00,27.21,82.06
2019-07-27 02:55:58,node00,27.20,82.00
2019-07-27 03:00:30,node00,27.21,82.00
2019-07-27 03:05:02,node00,27.22,82.00
